college_code,college_name,branch_id,branch_name,students_count,verified_students_count,logged_in_students_count
6226,SHREENIVASA ENGINEERING COLLEGE,83,B.E Mechanical Engineering,53,53,0
6226,SHREENIVASA ENGINEERING COLLEGE,88,B.E Agriculture Engineering,113,113,0
6124,Shree Sathyam College of Engineering and Technology ,61,B.E. Computer Science and Engineering,79,79,0
6124,Shree Sathyam College of Engineering and Technology ,65,B.E. Electrical and Electronics Engineering,18,18,0
6124,Shree Sathyam College of Engineering and Technology ,81,B.E Electronics and Communication Engineering,14,14,0
6124,Shree Sathyam College of Engineering and Technology ,83,B.E Mechanical Engineering,33,33,0
6124,Shree Sathyam College of Engineering and Technology ,84,B.E Civil Engineering,11,11,0
9620,SATYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,109,0,0
9620,SATYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,82,0,0
9620,SATYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,64,0,0
9620,SATYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,113,2,0
9620,SATYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,84,B.E Civil Engineering,78,2,0
9620,SATYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,100,B.E Aeronautical Engineering,103,62,1
6217,Muthayammal College of Engineering,61,B.E. Computer Science and Engineering,156,156,0
6217,Muthayammal College of Engineering,65,B.E. Electrical and Electronics Engineering,91,91,0
6217,Muthayammal College of Engineering,81,B.E Electronics and Communication Engineering,123,123,0
6217,Muthayammal College of Engineering,83,B.E Mechanical Engineering,43,43,0
6217,Muthayammal College of Engineering,86,B.Tech. Artificial Intelligence and Data Science,57,57,0
6217,Muthayammal College of Engineering,88,B.E Agriculture Engineering,129,129,0
6217,Muthayammal College of Engineering,105,B.Tech. Agriculture Engineering,8,8,0
6235,AVS COLLEGE OF TECHNOLOGY,61,B.E. Computer Science and Engineering,157,157,0
6235,AVS COLLEGE OF TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,104,104,0
6235,AVS COLLEGE OF TECHNOLOGY,81,B.E Electronics and Communication Engineering,124,124,0
6235,AVS COLLEGE OF TECHNOLOGY,83,B.E Mechanical Engineering,182,182,0
6235,AVS COLLEGE OF TECHNOLOGY,84,B.E Civil Engineering,38,38,0
6235,AVS COLLEGE OF TECHNOLOGY,88,B.E Agriculture Engineering,52,52,0
6235,AVS COLLEGE OF TECHNOLOGY,105,B.Tech. Agriculture Engineering,5,5,0
7117,KGISL INSTITUTE OF TECHNOLOGY,61,B.E. Computer Science and Engineering,369,369,0
7117,KGISL INSTITUTE OF TECHNOLOGY,37,B.Tech. Information Technology,196,196,0
7117,KGISL INSTITUTE OF TECHNOLOGY,7006,B.Tech. Computer Science and Business Systems,62,62,0
7117,KGISL INSTITUTE OF TECHNOLOGY,81,B.E Electronics and Communication Engineering,247,247,0
7117,KGISL INSTITUTE OF TECHNOLOGY,83,B.E Mechanical Engineering,146,146,0
7117,KGISL INSTITUTE OF TECHNOLOGY,84,B.E Civil Engineering,13,13,0
7117,KGISL INSTITUTE OF TECHNOLOGY,86,B.Tech. Artificial Intelligence and Data Science,178,178,0
7136,SREE SAKTHI ENGINEERING COLLEGE,61,B.E. Computer Science and Engineering,122,16,0
7136,SREE SAKTHI ENGINEERING COLLEGE,65,B.E. Electrical and Electronics Engineering,33,15,0
7136,SREE SAKTHI ENGINEERING COLLEGE,81,B.E Electronics and Communication Engineering,44,14,0
7136,SREE SAKTHI ENGINEERING COLLEGE,83,B.E Mechanical Engineering,122,37,0
7136,SREE SAKTHI ENGINEERING COLLEGE,84,B.E Civil Engineering,37,24,3
7136,SREE SAKTHI ENGINEERING COLLEGE,93,B.E Automobile Engineering,1,0,0
7122,PARK COLLEGE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,89,89,1
7122,PARK COLLEGE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,25,25,0
7122,PARK COLLEGE OF ENGINEERING AND TECHNOLOGY,37,B.Tech. Information Technology,122,122,0
7122,PARK COLLEGE OF ENGINEERING AND TECHNOLOGY,1093,BIOMEDICAL ENGINEERING,2,2,0
7122,PARK COLLEGE OF ENGINEERING AND TECHNOLOGY,1141,MEDICAL ELECTRONICS,1,1,0
7122,PARK COLLEGE OF ENGINEERING AND TECHNOLOGY,79,B.E Biomedical Engineering,73,73,0
7122,PARK COLLEGE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,55,55,0
7122,PARK COLLEGE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,37,37,1
7122,PARK COLLEGE OF ENGINEERING AND TECHNOLOGY,87,B.E Robotics and Automation Engineering,14,14,1
7122,PARK COLLEGE OF ENGINEERING AND TECHNOLOGY,88,B.E Agriculture Engineering,57,57,0
7122,PARK COLLEGE OF ENGINEERING AND TECHNOLOGY,98,B.E Mechatronics Engineering,27,27,0
7122,PARK COLLEGE OF ENGINEERING AND TECHNOLOGY,100,B.E Aeronautical Engineering,117,117,0
7122,PARK COLLEGE OF ENGINEERING AND TECHNOLOGY,103,B.Tech. Textile Technology,33,33,0
7122,PARK COLLEGE OF ENGINEERING AND TECHNOLOGY,143,B.E. Geoinformatics Engineering,13,13,0
7122,PARK COLLEGE OF ENGINEERING AND TECHNOLOGY,146,B.E. Medical Electronics,22,22,0
7133,S N S COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,173,173,0
7133,S N S COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,51,51,0
7133,S N S COLLEGE OF ENGINEERING,37,B.Tech. Information Technology,158,158,0
7133,S N S COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,147,147,0
7133,S N S COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,181,181,22
7133,S N S COLLEGE OF ENGINEERING,86,B.Tech. Artificial Intelligence and Data Science,178,178,0
7133,S N S COLLEGE OF ENGINEERING,107,B.E Computer Science and Design,107,107,0
7133,S N S COLLEGE OF ENGINEERING,112,B.Tech Computer Science and Technology,58,58,0
7133,S N S COLLEGE OF ENGINEERING,113,B.E Computer Science and Engineering (IOT & CS including BCT),119,119,0
7133,S N S COLLEGE OF ENGINEERING,114,B.E Mechanical and Mechatronics,66,66,0
7131,SRI SAI RANGANATHAN ENGINEERING COLLEGE,61,B.E. Computer Science and Engineering,42,42,0
7131,SRI SAI RANGANATHAN ENGINEERING COLLEGE,65,B.E. Electrical and Electronics Engineering,22,22,0
7131,SRI SAI RANGANATHAN ENGINEERING COLLEGE,37,B.Tech. Information Technology,29,29,0
7131,SRI SAI RANGANATHAN ENGINEERING COLLEGE,81,B.E Electronics and Communication Engineering,15,15,0
7131,SRI SAI RANGANATHAN ENGINEERING COLLEGE,83,B.E Mechanical Engineering,75,75,0
7131,SRI SAI RANGANATHAN ENGINEERING COLLEGE,84,B.E Civil Engineering,14,14,0
6227,SRG ENGINEERING COLLEGE ,61,B.E. Computer Science and Engineering,59,59,0
6227,SRG ENGINEERING COLLEGE ,65,B.E. Electrical and Electronics Engineering,79,79,0
6227,SRG ENGINEERING COLLEGE ,1093,BIOMEDICAL ENGINEERING,1,1,0
6227,SRG ENGINEERING COLLEGE ,79,B.E Biomedical Engineering,45,45,0
6227,SRG ENGINEERING COLLEGE ,83,B.E Mechanical Engineering,77,77,1
6227,SRG ENGINEERING COLLEGE ,84,B.E Civil Engineering,63,63,0
7130,RANGANATHAN ARCHITECTURE COLLEGE,75,B.Arch Architecture,67,67,0
6213,Kongunadu College of Engineering and Technology ,61,B.E. Computer Science and Engineering,200,200,132
6213,Kongunadu College of Engineering and Technology ,65,B.E. Electrical and Electronics Engineering,204,204,105
6213,Kongunadu College of Engineering and Technology ,37,B.Tech. Information Technology,197,197,77
6213,Kongunadu College of Engineering and Technology ,79,B.E Biomedical Engineering,127,127,104
6213,Kongunadu College of Engineering and Technology ,81,B.E Electronics and Communication Engineering,386,386,302
6213,Kongunadu College of Engineering and Technology ,83,B.E Mechanical Engineering,513,513,3
6213,Kongunadu College of Engineering and Technology ,84,B.E Civil Engineering,120,120,94
6213,Kongunadu College of Engineering and Technology ,86,B.Tech. Artificial Intelligence and Data Science,67,67,0
6213,Kongunadu College of Engineering and Technology ,88,B.E Agriculture Engineering,53,53,1
7112,JAI SHRIRAM ENGINEERING COLLEGE,61,B.E. Computer Science and Engineering,146,146,0
7112,JAI SHRIRAM ENGINEERING COLLEGE,65,B.E. Electrical and Electronics Engineering,61,61,0
7112,JAI SHRIRAM ENGINEERING COLLEGE,81,B.E Electronics and Communication Engineering,134,134,0
7112,JAI SHRIRAM ENGINEERING COLLEGE,83,B.E Mechanical Engineering,74,74,0
7112,JAI SHRIRAM ENGINEERING COLLEGE,84,B.E Civil Engineering,29,29,0
7112,JAI SHRIRAM ENGINEERING COLLEGE,86,B.Tech. Artificial Intelligence and Data Science,55,55,0
7112,JAI SHRIRAM ENGINEERING COLLEGE,101,B.Tech. Fashion Technology,49,49,0
7116,KATHIR COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,155,155,2
7116,KATHIR COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,63,63,0
7116,KATHIR COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,89,89,0
7116,KATHIR COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,118,118,0
7116,KATHIR COLLEGE OF ENGINEERING,84,B.E Civil Engineering,3,3,0
7116,KATHIR COLLEGE OF ENGINEERING,86,B.Tech. Artificial Intelligence and Data Science,80,80,0
8156,ARIYALUR ENGINEERING COLLEGE ,61,B.E. Computer Science and Engineering,146,146,0
8156,ARIYALUR ENGINEERING COLLEGE ,65,B.E. Electrical and Electronics Engineering,122,122,0
8156,ARIYALUR ENGINEERING COLLEGE ,81,B.E Electronics and Communication Engineering,58,58,0
8156,ARIYALUR ENGINEERING COLLEGE ,83,B.E Mechanical Engineering,144,144,0
8156,ARIYALUR ENGINEERING COLLEGE ,84,B.E Civil Engineering,95,95,0
6230,Tagore Institute of Engineering and Technology ,61,B.E. Computer Science and Engineering,131,131,0
6230,Tagore Institute of Engineering and Technology ,62,B.E. Mechanical Engineering,1,1,0
6230,Tagore Institute of Engineering and Technology ,65,B.E. Electrical and Electronics Engineering,128,128,0
6230,Tagore Institute of Engineering and Technology ,81,B.E Electronics and Communication Engineering,92,92,0
6230,Tagore Institute of Engineering and Technology ,83,B.E Mechanical Engineering,123,123,0
6230,Tagore Institute of Engineering and Technology ,84,B.E Civil Engineering,51,51,0
7107,"Dr.N.G.P Institute of Technology,  Coimbatore ",61,B.E. Computer Science and Engineering,732,366,0
7107,"Dr.N.G.P Institute of Technology,  Coimbatore ",65,B.E. Electrical and Electronics Engineering,256,128,0
7107,"Dr.N.G.P Institute of Technology,  Coimbatore ",37,B.Tech. Information Technology,366,183,0
7107,"Dr.N.G.P Institute of Technology,  Coimbatore ",1093,BIOMEDICAL ENGINEERING,316,0,0
7107,"Dr.N.G.P Institute of Technology,  Coimbatore ",79,B.E Biomedical Engineering,316,316,0
7107,"Dr.N.G.P Institute of Technology,  Coimbatore ",81,B.E Electronics and Communication Engineering,636,318,0
7107,"Dr.N.G.P Institute of Technology,  Coimbatore ",83,B.E Mechanical Engineering,306,153,0
7107,"Dr.N.G.P Institute of Technology,  Coimbatore ",84,B.E Civil Engineering,98,49,0
7107,"Dr.N.G.P Institute of Technology,  Coimbatore ",86,B.Tech. Artificial Intelligence and Data Science,118,59,0
7129,RVS TECHNICAL CAMPUS-COIMBATORE,61,B.E. Computer Science and Engineering,150,150,0
7129,RVS TECHNICAL CAMPUS-COIMBATORE,83,B.E Mechanical Engineering,61,61,0
7129,RVS TECHNICAL CAMPUS-COIMBATORE,84,B.E Civil Engineering,93,93,0
7129,RVS TECHNICAL CAMPUS-COIMBATORE,88,B.E Agriculture Engineering,170,170,0
7129,RVS TECHNICAL CAMPUS-COIMBATORE,93,B.E Automobile Engineering,48,48,0
7129,RVS TECHNICAL CAMPUS-COIMBATORE,98,B.E Mechatronics Engineering,97,97,0
7129,RVS TECHNICAL CAMPUS-COIMBATORE,105,B.Tech. Agriculture Engineering,5,5,0
7128,R V S COLLEGE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,175,175,0
7128,R V S COLLEGE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,77,77,0
7128,R V S COLLEGE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,115,115,14
7128,R V S COLLEGE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,131,131,2
7128,R V S COLLEGE OF ENGINEERING AND TECHNOLOGY,145,B.E. Petrochemical Engineering,113,113,1
7140,SRI SHAKTHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,347,0,0
7140,SRI SHAKTHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,157,0,0
7140,SRI SHAKTHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,1046,INFORMATION TECHNOLOGY (FULL TIME),172,0,0
7140,SRI SHAKTHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,1056,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,51,0,0
7140,SRI SHAKTHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,1093,BIOMEDICAL ENGINEERING,107,0,0
7140,SRI SHAKTHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,7005,B.Tech. Food Technology,148,0,0
7140,SRI SHAKTHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,331,0,0
7140,SRI SHAKTHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,218,0,0
7140,SRI SHAKTHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,84,B.E Civil Engineering,106,0,0
7140,SRI SHAKTHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,86,B.Tech. Artificial Intelligence and Data Science,63,0,0
7140,SRI SHAKTHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,88,B.E Agriculture Engineering,244,0,0
7140,SRI SHAKTHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,93,B.E Automobile Engineering,1,0,0
7140,SRI SHAKTHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,99,B.Tech. Biotechnology,136,0,0
7137,SRI KRISHNA INSTITUTE OF MANAGEMENT,93,B.E Automobile Engineering,1,0,0
7149,"SCHOOL OF ARCHITECTURE,C.I.E.T",75,B.Arch Architecture,43,43,0
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,179,179,0
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,69,69,0
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,7006,B.Tech. Computer Science and Business Systems,96,96,0
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,156,156,0
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,151,151,0
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,86,B.Tech. Artificial Intelligence and Data Science,124,124,0
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,98,B.E Mechatronics Engineering,81,81,0
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,100,B.E Aeronautical Engineering,301,301,0
7214,NEHRU INSTITUTE OF ENGINEERING AND TECHNOLOGY,134,B.Tech. Computer Science and Business System,1,1,0
7324,SASURIE COLLEGE OF ENGINEERING ,61,B.E. Computer Science and Engineering,60,60,0
7324,SASURIE COLLEGE OF ENGINEERING ,65,B.E. Electrical and Electronics Engineering,4,4,0
7324,SASURIE COLLEGE OF ENGINEERING ,81,B.E Electronics and Communication Engineering,10,10,0
7324,SASURIE COLLEGE OF ENGINEERING ,83,B.E Mechanical Engineering,11,11,0
7324,SASURIE COLLEGE OF ENGINEERING ,84,B.E Civil Engineering,3,3,0
7324,SASURIE COLLEGE OF ENGINEERING ,86,B.Tech. Artificial Intelligence and Data Science,6,6,0
7135,SNS COLLEGE OF TECHNOLOGY,1030,ELECTRICAL AND ELECTRONICS ENGINEERING (FULL TIME),3,3,0
7135,SNS COLLEGE OF TECHNOLOGY,61,B.E. Computer Science and Engineering,545,545,0
7135,SNS COLLEGE OF TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,153,153,0
7135,SNS COLLEGE OF TECHNOLOGY,37,B.Tech. Information Technology,186,186,0
7135,SNS COLLEGE OF TECHNOLOGY,42,B.E. Civil Engineering,58,58,0
7135,SNS COLLEGE OF TECHNOLOGY,7005,B.Tech. Food Technology,130,130,0
7135,SNS COLLEGE OF TECHNOLOGY,79,B.E Biomedical Engineering,154,154,0
7135,SNS COLLEGE OF TECHNOLOGY,81,B.E Electronics and Communication Engineering,416,412,0
7135,SNS COLLEGE OF TECHNOLOGY,83,B.E Mechanical Engineering,323,323,0
7135,SNS COLLEGE OF TECHNOLOGY,84,B.E Civil Engineering,110,110,0
7135,SNS COLLEGE OF TECHNOLOGY,88,B.E Agriculture Engineering,137,137,0
7135,SNS COLLEGE OF TECHNOLOGY,90,B.Tech. Artificial Intelligence and Machine Learning,62,62,0
7135,SNS COLLEGE OF TECHNOLOGY,91,B.E Electronics and Instrumenataion Engineering,16,16,0
7135,SNS COLLEGE OF TECHNOLOGY,93,B.E Automobile Engineering,115,115,0
7135,SNS COLLEGE OF TECHNOLOGY,98,B.E Mechatronics Engineering,163,163,0
7135,SNS COLLEGE OF TECHNOLOGY,100,B.E Aeronautical Engineering,19,19,0
7135,SNS COLLEGE OF TECHNOLOGY,105,B.Tech. Agriculture Engineering,1,1,0
7135,SNS COLLEGE OF TECHNOLOGY,125,B.E Aerospace Engineering,43,43,0
7138,SRI RAMAKRISHNA INSTITUTE OF TECHNOLOGY,61,B.E. Computer Science and Engineering,550,469,0
7138,SRI RAMAKRISHNA INSTITUTE OF TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,57,57,0
7138,SRI RAMAKRISHNA INSTITUTE OF TECHNOLOGY,37,B.Tech. Information Technology,152,151,0
7138,SRI RAMAKRISHNA INSTITUTE OF TECHNOLOGY,81,B.E Electronics and Communication Engineering,201,201,1
7138,SRI RAMAKRISHNA INSTITUTE OF TECHNOLOGY,83,B.E Mechanical Engineering,123,123,0
7138,SRI RAMAKRISHNA INSTITUTE OF TECHNOLOGY,84,B.E Civil Engineering,14,14,0
7138,SRI RAMAKRISHNA INSTITUTE OF TECHNOLOGY,93,B.E Automobile Engineering,1,0,0
7181,SRI RAMAKRISHNA ENGINEERING COLLEGE,61,B.E. Computer Science and Engineering,585,585,519
7181,SRI RAMAKRISHNA ENGINEERING COLLEGE,65,B.E. Electrical and Electronics Engineering,328,328,310
7181,SRI RAMAKRISHNA ENGINEERING COLLEGE,37,B.Tech. Information Technology,384,384,374
7181,SRI RAMAKRISHNA ENGINEERING COLLEGE,79,B.E Biomedical Engineering,150,150,131
7181,SRI RAMAKRISHNA ENGINEERING COLLEGE,81,B.E Electronics and Communication Engineering,563,563,534
7181,SRI RAMAKRISHNA ENGINEERING COLLEGE,83,B.E Mechanical Engineering,356,356,265
7181,SRI RAMAKRISHNA ENGINEERING COLLEGE,84,B.E Civil Engineering,155,155,121
7181,SRI RAMAKRISHNA ENGINEERING COLLEGE,86,B.Tech. Artificial Intelligence and Data Science,123,123,62
7181,SRI RAMAKRISHNA ENGINEERING COLLEGE,87,B.E Robotics and Automation Engineering,185,185,123
7181,SRI RAMAKRISHNA ENGINEERING COLLEGE,91,B.E Electronics and Instrumenataion Engineering,177,177,114
7181,SRI RAMAKRISHNA ENGINEERING COLLEGE,100,B.E Aeronautical Engineering,95,95,93
7177,"GOVERNMENT COLLEGE OF TECHNOLOGY, COIMBATORE",1025,PRODUCTION ENGINEERING (FULL TIME),13,13,0
7177,"GOVERNMENT COLLEGE OF TECHNOLOGY, COIMBATORE",1030,ELECTRICAL AND ELECTRONICS ENGINEERING (FULL TIME),6,6,0
7177,"GOVERNMENT COLLEGE OF TECHNOLOGY, COIMBATORE",1040,ELECTRONICS AND COMMUNICATION ENGINEERING (FULL TIME),4,4,0
7177,"GOVERNMENT COLLEGE OF TECHNOLOGY, COIMBATORE",61,B.E. Computer Science and Engineering,185,183,0
7177,"GOVERNMENT COLLEGE OF TECHNOLOGY, COIMBATORE",62,B.E. Mechanical Engineering,6,6,0
7177,"GOVERNMENT COLLEGE OF TECHNOLOGY, COIMBATORE",65,B.E. Electrical and Electronics Engineering,174,174,0
7177,"GOVERNMENT COLLEGE OF TECHNOLOGY, COIMBATORE",37,B.Tech. Information Technology,187,187,0
7177,"GOVERNMENT COLLEGE OF TECHNOLOGY, COIMBATORE",42,B.E. Civil Engineering,22,22,0
7177,"GOVERNMENT COLLEGE OF TECHNOLOGY, COIMBATORE",81,B.E Electronics and Communication Engineering,165,164,0
7177,"GOVERNMENT COLLEGE OF TECHNOLOGY, COIMBATORE",83,B.E Mechanical Engineering,351,234,0
7177,"GOVERNMENT COLLEGE OF TECHNOLOGY, COIMBATORE",84,B.E Civil Engineering,338,271,0
7177,"GOVERNMENT COLLEGE OF TECHNOLOGY, COIMBATORE",91,B.E Electronics and Instrumenataion Engineering,189,189,0
7177,"GOVERNMENT COLLEGE OF TECHNOLOGY, COIMBATORE",117,B.E Production Engineering,177,177,0
7177,"GOVERNMENT COLLEGE OF TECHNOLOGY, COIMBATORE",133,B.Tech Industrial Biotechnology,315,315,0
7178,KARPAGAM COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,521,521,0
7178,KARPAGAM COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,328,328,0
7178,KARPAGAM COLLEGE OF ENGINEERING,37,B.Tech. Information Technology,371,371,0
7178,KARPAGAM COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,548,548,0
7178,KARPAGAM COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,375,375,0
7178,KARPAGAM COLLEGE OF ENGINEERING,84,B.E Civil Engineering,144,144,0
7178,KARPAGAM COLLEGE OF ENGINEERING,86,B.Tech. Artificial Intelligence and Data Science,192,192,0
7178,KARPAGAM COLLEGE OF ENGINEERING,93,B.E Automobile Engineering,22,22,0
7178,KARPAGAM COLLEGE OF ENGINEERING,96,B.E Computer Science and Engineering (CyberSecurity),123,123,0
